date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:15:02	24243/24243	---M--	200	added ('OK')	image/jpeg	etag:%228bb6589149c6a6847b830c83122a4c3a%22	https://streaming.eplay.video/J4nkEE/vi_J4nkEEZxzbEbwPWXCM/thumbnails/poster.jpg?v=63fcb7302178b?v=1677506353991	C:/Users/duard/Downloads/INSTA%20MONEY/DFDSFDSF/streaming.eplay.video/J4nkEE/vi_J4nkEEZxzbEbwPWXCM/thumbnails/poster78bb.jpg	(from https://applucrativos.com.br/app/?utm_source=instamoneyfunciona&utm_medium=Pingback&ref=PPA16E0B)
17:15:03	1160/1160	---MCZ	200	added ('OK')	application/javascript	etag:W/%22d5a65e0b6f0ddadc2f990022894f4544%22	https://static.eplay.video/player/js/eplay.runtime.v1.js?v=vi_J4nkEEd8V7JZnRJjHL&t=1677506443843	C:/Users/duard/Downloads/INSTA%20MONEY/DFDSFDSF/static.eplay.video/player/js/eplay.runtime.v1e19a.js	(from https://applucrativos.com.br/app/?utm_source=instamoneyfunciona&utm_medium=Pingback&ref=PPA16E0B)
17:15:03	23690/23690	---M--	200	added ('OK')	image/jpeg	etag:%22af767064d65715522143ca1d61d10660%22	https://streaming.eplay.video/J4nkEE/vi_J4nkEEd8V7JZnRJjHL/thumbnails/poster.jpg?v=63fcb789cb19e?v=1677506443843	C:/Users/duard/Downloads/INSTA%20MONEY/DFDSFDSF/streaming.eplay.video/J4nkEE/vi_J4nkEEd8V7JZnRJjHL/thumbnails/poster4343.jpg	(from https://applucrativos.com.br/app/?utm_source=instamoneyfunciona&utm_medium=Pingback&ref=PPA16E0B)
17:15:03	88145/88145	---M--	200	added ('OK')	text/javascript	date:Mon,%2013%20May%202019%2014:37:17%20GMT	https://ajax.googleapis.com/ajax/libs/jquery/3.4.1/jquery.min.js	C:/Users/duard/Downloads/INSTA%20MONEY/DFDSFDSF/ajax.googleapis.com/ajax/libs/jquery/3.4.1/jquery.min.js	(from https://applucrativos.com.br/app/?utm_source=instamoneyfunciona&utm_medium=Pingback&ref=PPA16E0B)
17:15:04	13414/13414	---MC-	200	added ('OK')	image/png	etag:%2263fcc0a0-3466%22	https://applucrativos.com.br/wp-content/uploads/elementor/thumbs/instamoney-icon-removebg-preview-q2nqe0eq4s541ivap3do1pd50wdxhs72709mpjd8bs.png	C:/Users/duard/Downloads/INSTA%20MONEY/DFDSFDSF/applucrativos.com.br/wp-content/uploads/elementor/thumbs/instamoney-icon-removebg-preview-q2nqe0eq4s541ivap3do1pd50wdxhs72709mpjd8bs.png	(from https://applucrativos.com.br/app/?utm_source=instamoneyfunciona&utm_medium=Pingback&ref=PPA16E0B)
17:15:04	365/365	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263432e3e-16d%22	https://applucrativos.com.br/wp-content/plugins/backexit-redirect-master/public/js/ber.js?ver=1.0.5	C:/Users/duard/Downloads/INSTA%20MONEY/DFDSFDSF/applucrativos.com.br/wp-content/plugins/backexit-redirect-master/public/js/ber97de.js	(from https://applucrativos.com.br/app/?utm_source=instamoneyfunciona&utm_medium=Pingback&ref=PPA16E0B)
17:15:05	41067/41067	---MCZ	200	added ('OK')	application/javascript	etag:W/%2264d96ac6-a06b%22	https://applucrativos.com.br/wp-content/plugins/happy-elementor-addons/assets/js/happy-addons.min.js?ver=3.8.6	C:/Users/duard/Downloads/INSTA%20MONEY/DFDSFDSF/applucrativos.com.br/wp-content/plugins/happy-elementor-addons/assets/js/happy-addons.min4ae0.js	(from https://applucrativos.com.br/app/?utm_source=instamoneyfunciona&utm_medium=Pingback&ref=PPA16E0B)
17:15:05	2286/2286	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263452012-8ee%22	https://applucrativos.com.br/wp-content/plugins/jetsticky-for-elementor/assets/js/lib/ResizeSensor.min.js?ver=1.7.0	C:/Users/duard/Downloads/INSTA%20MONEY/DFDSFDSF/applucrativos.com.br/wp-content/plugins/jetsticky-for-elementor/assets/js/lib/ResizeSensor.min7d4c.js	(from https://applucrativos.com.br/app/?utm_source=instamoneyfunciona&utm_medium=Pingback&ref=PPA16E0B)
17:15:05	11903/11903	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263452012-2e7f%22	https://applucrativos.com.br/wp-content/plugins/jetsticky-for-elementor/assets/js/lib/sticky-sidebar/sticky-sidebar.min.js?ver=3.3.1	C:/Users/duard/Downloads/INSTA%20MONEY/DFDSFDSF/applucrativos.com.br/wp-content/plugins/jetsticky-for-elementor/assets/js/lib/sticky-sidebar/sticky-sidebar.min3d36.js	(from https://applucrativos.com.br/app/?utm_source=instamoneyfunciona&utm_medium=Pingback&ref=PPA16E0B)
17:15:05	4671/4671	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263452012-123f%22	https://applucrativos.com.br/wp-content/plugins/jetsticky-for-elementor/assets/js/lib/jsticky/jquery.jsticky.js?ver=1.1.0	C:/Users/duard/Downloads/INSTA%20MONEY/DFDSFDSF/applucrativos.com.br/wp-content/plugins/jetsticky-for-elementor/assets/js/lib/jsticky/jquery.jstickyf488.js	(from https://applucrativos.com.br/app/?utm_source=instamoneyfunciona&utm_medium=Pingback&ref=PPA16E0B)
